lat,rmse
-60.0,0.6182933816411579
-58.0,0.5925234941974318
-56.0,0.7345659955203739
-54.0,0.8537047453179797
-52.0,1.0603045082228693
-50.0,1.39867356803145
-48.0,1.2571284175526114
-46.0,1.2014512510695587
-44.0,1.2718033627762155
-42.0,1.387404091972581
-40.0,1.3531319244826072
-38.0,1.415633438232793
-36.0,1.654865655211102
-34.0,1.9475160495599166
-32.0,2.0379176963488703
-30.0,1.8890772268007743
-28.0,1.9009681672063845
-26.0,1.7370759590572178
-24.0,1.6831162774770603
-22.0,1.5803125237106328
-20.0,1.531601455391376
-18.0,1.5884711905910567
-16.0,1.8967175529606264
-14.0,1.8071010099830425
-12.0,2.1582195776384405
-10.0,1.7747575156037445
-8.0,1.7588178104639847
-6.0,1.9413381253503381
-4.0,2.0994043394729958
-2.0,2.389503694719936
0.0,2.239324354651741
2.0,3.540296912743996
4.0,3.455582317816211
6.0,3.2264220068966853
8.0,2.381764410820564
10.0,1.8228236725445337
12.0,1.3057871831616574
14.0,1.1723592670703453
