lat,rmse
-60.0,0.5229901540521512
-59.0,0.5383939993049301
-58.0,0.5806929280918888
-57.0,0.6071982152096507
-56.0,0.6572344317615517
-55.0,0.7347468247017293
-54.0,0.701654513980195
-53.0,0.732623110400065
-52.0,0.7210725196595981
-51.0,0.832467446848296
-50.0,0.8693261699805659
-49.0,0.8883458696038546
-48.0,0.8944016059637695
-47.0,0.9340686458188278
-46.0,0.9635914259448171
-45.0,0.9841894986248861
-44.0,1.0563585978567558
-43.0,1.0514297518514644
-42.0,1.154314236198341
-41.0,1.1774619986476635
-40.0,1.2461005662809808
-39.0,1.434963527800493
-38.0,1.3548550943477333
-37.0,1.3187168409954284
-36.0,1.2622621792335837
-35.0,1.2692551662998437
-34.0,1.2879909696679612
-33.0,1.3273043510305236
-32.0,1.3244117801431885
-31.0,1.4010026929342925
-30.0,1.487968347711472
-29.0,1.6429585328721288
-28.0,1.7189342626495105
-27.0,1.737099309145193
-26.0,1.6517821571282658
-25.0,1.6371865716654146
-24.0,1.5771420539487155
-23.0,1.6004261149847516
-22.0,1.4988406362533766
-21.0,1.6103387115689505
-20.0,1.765162289340737
-19.0,1.8122425073674788
-18.0,1.7460130714380722
-17.0,1.7863778182629846
-16.0,1.7012010528973778
-15.0,1.7172367880814583
-14.0,1.7172020299008144
-13.0,1.932008136662351
-12.0,1.7123052660854061
-11.0,1.5973210253030978
-10.0,1.5783226788756965
-9.0,1.5981500638729904
-8.0,1.6258342352223694
-7.0,1.539470686344347
-6.0,1.5464627571308514
-5.0,1.726515492792077
-4.0,1.9176594398892564
-3.0,2.175991871639519
-2.0,2.882059800666179
-1.0,3.0365065143440018
0.0,3.34264356993254
1.0,3.5957388171047615
2.0,3.0992571139293017
3.0,3.254172507648142
4.0,3.421329217530943
5.0,3.6332808695188508
6.0,3.5759306561363453
7.0,3.4536071575250005
8.0,2.8544048084856577
9.0,2.793410115863554
10.0,2.495250104739654
11.0,2.0732301955118
12.0,1.5808206159961726
13.0,1.442267326817727
14.0,1.249318540207435
15.0,1.0626146403859655
